#'chr'	'start'	'end'	'D1535_D1480C05_H3K27me3_bulk_r1'	'D1535_D1480C06_H3K27me3_bulk_r2'	'GSM7645437_H3K27me3_zygote.mm10'	'L548_Zygote_rH3K27me3'	'L548_Zygote_4_rH3K27me3_pA_Cell1'	'L548_Zygote_5_rH3K27me3_pA_Cell6'	'L548_Zygote_rH3K4me1'	'L548_Zygote_4_rH3K4me1_pA_Cell5'	'L548_Zygote_5_rH3K4me1_pA_Cell10'	'GSM7645420_H3K4me1_zygote.mm10'	'D1888_Zygotes_all_rH3K27me3_RNA_pseudobulk'	'D1888_Zygotes_all_rH3K4me1_RNA_pseudobulk'
chr3	94000000	94500000	0.020988972681427	0.023647745003707706	0.11703742498161387	0.08116308018982317	0.2946154005358112	0.012392360279678653	0.15728923231685524	0.10384752485914275	0.19319519985972192	0.28585476330503606	0.02826436556597225	0.03251117415443502
chr3	94500000	95000000	0.009767266406726838	0.015837465233493598	0.12134290166236952	0.043838476569590425	0.08646201352668882	0.1039231484375	0.19136551162843027	0.3566590190903461	0.20991739275958643	0.3815669574101146	0.11590839139237952	0.18123837159358622
chr3	95000000	95500000	0.009121989874744415	0.014886440152723342	0.1289432500419251	0.050852734957492894	0.0	0.01181512324846231	0.21376334201481367	0.26078679303377583	0.19725467970722854	0.43474178868251895	0.2766190719353097	0.19799741939825605
chr3	95500000	96000000	0.008949790734291077	0.015144500203475356	0.1500115217535732	0.1067308132181452	0.19710899609375	0.01416567557966269	0.2182915302697384	0.2816246025211201	0.20901929891608137	0.5154174200752072	0.08404208215074069	0.07498778378710268
chr3	96000000	96500000	0.00996237112979889	0.03179140987890959	0.11666787750453765	0.059376762429086155	0.0	0.0	0.1553794007183807	0.2730791924143973	0.15125774422693736	0.2961222508725423	0.02595835660042528	0.02246965904066313
chr3	96500000	97000000	0.009979003856086731	0.01795359661951661	0.14314674826902932	0.038881854777349595	0.0	0.07721558807213771	0.19322736555808484	0.17978066231135093	0.16800570153171526	0.39723513710561614	0.1775379863494107	0.1487279954961469
chr3	97000000	97500000	0.04773190299739838	0.0496427009748444	0.3593097325072364	0.10104070696919679	0.19819479538650106	0.11186878822321401	0.169419102911323	0.29227195401840866	0.2300897411840163	0.32113221619080334	0.017003861410277054	0.014406587275084252
chr3	97500000	98000000	0.046776772305679316	0.045412046428188683	0.3480052744613014	0.189911255806101	0.3936847864052448	0.184335399165955	0.17679706798075667	0.14346715969042767	0.18064651613711988	0.410836972361867	0.02675701655502471	0.024318779000043294
chr3	98000000	98500000	0.029505868956375123	0.03211466645647586	0.2591166422625654	0.2061159231106505	0.4456818681945683	0.47435787651244576	0.14727963988352305	0.170301449611194	0.1989200781245842	0.301205412420645	0.006588382168504058	0.0072449407922951115
chr3	98500000	99000000	0.04707318619194031	0.04545718189246953	0.25694771197012517	0.05786101205669505	0.156615659341754	0.003092894901247461	0.13514776569593798	0.16559007219843375	0.16789895226303736	0.27618635183571605	0.003202125504429956	0.0018642613150694756
chr3	99000000	99500000	0.05242018559913635	0.051236155376240614	0.31708288407230073	0.09219677992610244	0.08212951512328259	0.0	0.1441053950831866	0.0794370505468849	0.11728101857975919	0.37510468941181463	0.0022224257567302614	0.0012421478609498879
chr3	99500000	100000000	0.082853723031044	0.08101578278404474	0.5078709805418752	0.14675224514602828	0.3367206230203812	0.0	0.13082028083250258	0.09016946711148602	0.10168537369051846	0.29120455586707883	0.0001527771417650043	0.000647903108905611
chr3	100000000	100500000	0.02034190965795517	0.026584185333043336	0.26020022217996125	0.03390107716381606	0.04268836190326816	0.0	0.16206230829747517	0.25511782041501924	0.17053338160988135	0.38030464100870276	0.11408423816437262	0.0466653820838078
chr3	100500000	101000000	0.01225116613550186	0.022601635289020837	0.1654217008939018	0.05334282009918836	0.052769679443453996	0.0	0.15742447781479962	0.1264001181916567	0.18101531877038615	0.4104745186021386	0.00454738131902257	0.04393203055583229
chr3	101000000	101500000	0.02976968265504837	0.03570569879801572	0.2662422079010497	0.1520820752465025	0.288885929931546	0.07884464162800806	0.1846837889010497	0.19893677809795024	0.2140634181232902	0.37027455365660134	0.2572757872509331	0.3728706347071903
chr3	101500000	102000000	0.04716071214303971	0.03961484720105678	0.3525805019222174	0.1906394309868206	0.35330400913991644	0.2151254654066398	0.21765534372333564	0.2158561363022384	0.30127140973249755	0.361091927316433	0.07733075627979685	0.20822276274832596
chr3	102000000	102500000	0.12173602214050293	0.10739297151142359	0.6538604030619368	0.4543778229010805	0.41221108912281507	0.5813772256521316	0.25731080142258156	0.40123225553740144	0.24735724319899843	0.3440184249950502	0.015100034315750003	0.005151596419249856
chr3	102500000	103000000	0.04197555531768799	0.04405795696556568	0.31600447451216723	0.1961986004198395	0.25288143298726845	0.15585029435794343	0.14523375099783234	0.11876870376443065	0.1532824136605311	0.3429298248490124	0.010165525350875785	0.0190061919094666
chr3	103000000	103500000	0.02862139373435974	0.028784097448311747	0.2592445583004693	0.11534750316194688	0.13108311390710992	0.2045312085292709	0.16780513833595043	0.16031671577364673	0.17466199525487625	0.4029079086627495	0.1461703904184435	0.23433431522388604
chr3	103500000	104000000	0.024067063012790678	0.029034122034423054	0.28040746922619125	0.15360765659537085	0.1580100892178901	0.11527199841038127	0.17615756605576022	0.14411526659650462	0.14250797167270032	0.4315146508256866	0.026814822961150623	0.037499351235604106
chr3	104000000	104500000	0.03207487697038651	0.03322466719907522	0.2646362236896551	0.0391171853930894	0.0854138984375	0.0	0.1389579151520392	0.15342792898448204	0.10830666174542462	0.40355631152567045	0.024789551665993986	0.04119949229058554
chr3	104500000	105000000	0.011972370046854018	0.01993499514629692	0.1722941473876173	0.04345863262642422	0.0	0.0	0.1421038484263179	0.15732772495360647	0.13942373215163517	0.41501540020230926	0.17625198010077242	0.2770543944576027
chr3	105000000	105500000	0.024415362321424484	0.0346178518352732	0.28308430121746614	0.09523951784372854	0.03942180078125	0.04344081606438101	0.18762053856007738	0.13702207287009888	0.2140692667441834	0.3910177561675281	0.006643886180414528	0.012271730247118678
chr3	105500000	106000000	0.02186170273895264	0.02476774622464925	0.2725992153887764	0.12650294555549083	0.15900014614661653	0.20786186683216779	0.19601711595331056	0.1755380937590331	0.15838899856433802	0.4607657498114981	0.09530766320723198	0.08651578186786082
chr3	106000000	106500000	0.11766028389091492	0.09995197033866494	0.7296267488552495	0.3145825398916487	0.2594639613937994	0.2656602963223679	0.13156122921406138	0.2054446332788791	0.11267466916746403	0.3248517807429244	0.0397453411934024	0.032426295017125996
chr3	106500000	107000000	0.045780911433792114	0.057189557423233985	0.3934109687243575	0.0880281977021174	0.11180306713142393	0.2455769027123851	0.10851649446583758	0.10315741486421673	0.07156529569026035	0.35614131210457406	0.033900707460630376	0.06605944043475898
chr3	107000000	107500000	0.12060296223602296	0.09505634762111306	0.675605746475561	0.5207883958829344	0.1947240166060286	0.7901289428221293	0.2524834628469294	0.2283715877729475	0.2806084899742049	0.501386187625978	0.022986197434202323	0.011517800107732762
chr3	107500000	108000000	0.02515906289749146	0.03343620524418354	0.22943735689254618	0.21632349846271895	0.28683503528463156	0.3958897768090688	0.24557921270482228	0.2087109683333956	0.3243708246938789	0.4889947482884105	0.03019335201656623	0.04684706033438906
chr3	108000000	108500000	0.01735887437810898	0.02289145503771305	0.23007326173722628	0.14843986005759724	0.07539980638310499	0.2533126171875	0.216281988219213	0.1357817829084672	0.22752101846426503	0.44208006256233773	0.09090479267884083	0.07551831577013629
chr3	108500000	109000000	0.011634086682987214	0.018271979130759834	0.15838200036879468	0.07997175073529637	0.226833842054395	0.022540118906942394	0.17413358747046886	0.3110579828544729	0.18272098582175927	0.45190534447218733	0.14939964088758875	0.15379762366441468
chr3	109000000	109500000	0.029726608221817014	0.030406003555953503	0.21339723578885111	0.03407422778032863	0.0	0.0813830217180576	0.13611493792543508	0.14002737942159957	0.13000742008956753	0.37332716111085473	0.020002087146079442	0.022289241362623526
chr3	109500000	110000000	0.03488425816459655	0.03657887258502841	0.2593212227966504	0.08113013058567496	0.023769400239080304	0.042758706509951866	0.14699093339719677	0.16788393753702943	0.14006365878840488	0.43966644439380925	0.0006804979627010275	0.0008527224472372886
chr3	110000000	110500000	0.0581474433265686	0.05254184728236497	0.35039643809787147	0.1221255488442701	0.10054479520937087	0.18649197018102548	0.11734574584313595	0.18752253411871422	0.08501222316919194	0.3225067259216308	0.00023204431845211105	0.0003640284946089134
chr3	110500000	111000000	0.10968504257202148	0.09404991259992122	0.6164151542841025	0.19721068321697527	0.4274611983143264	0.24270388934038675	0.08777322069039008	0.07374103670717096	0.06463966459188236	0.25379970034101534	0.0020122128849719635	0.004949148556110702
chr3	111000000	111500000	0.054583181270980836	0.04746869694429636	0.32834231824812726	0.038618716905411216	0.1578170710809724	0.044937924208139725	0.08935916484121843	0.0412273964043611	0.07793312721124	0.27513742633410193	0.0007158498006849017	0.005457016597560441
chr3	111500000	112000000	0.04795561727333069	0.04061189014783502	0.2823630421402904	0.04841717752774657	0.0	0.015713656244871164	0.0582442350257912	0.012562127246684613	0.05452764357606008	0.29356558235168456	0.00219534563193629	0.0006359582456195251
chr3	112000000	112500000	0.08065293800048828	0.06578252295485139	0.4235051983158002	0.07270346823057837	0.05256240234375	0.21411214574181564	0.07178435208241626	0.08543472483951745	0.06856279607024016	0.2604607154494495	0.0179611593913701	0.019313825701817208
chr3	112500000	113000000	0.09415116095657348	0.07033263003733754	0.4420165331428698	0.13276108840084824	0.023031955697172216	0.16474614875019875	0.0797715820883356	0.05546663644966013	0.09878531141821865	0.2342361204722335	0.000678305012664956	0.001167690326394192
chr3	113000000	113500000	0.08118918850941657	0.0632042361365325	0.24523694378464672	0.13726432325138588	0.11494434508407779	0.17972852582048557	0.06767972062243115	0.045030383329752066	0.0550977878722117	0.12842021199779974	0.0013868272670688809	0.0021332796756042163
chr3	113500000	114000000	0.06592418321070671	0.056410696002089304	0.37003316589474905	0.08712699204195462	0.0945678135240243	0.08567953891985423	0.08694957927481092	0.0462744296875	0.054137675791936284	0.3240733202015947	0.0042519123016851726	0.0045321672805233955
chr3	114000000	114500000	0.09914252438278198	0.08660284876838327	0.473370921473884	0.174597588794846	0.20176082271874515	0.16763297670514576	0.07877012610870901	0.0885249970703125	0.048731191402961914	0.2470119718903332	0.00020751507912050994	0.0005664427605843129
chr3	114500000	115000000	0.10723296316680908	0.09217479879203438	0.5435470097128773	0.15372160138418534	0.31805660285660997	0.24600154862040713	0.08744869377916509	0.08858120669535556	0.09158571318326494	0.26071971116340453	0.00013102593314119417	0.0001403585686892733
chr3	115000000	115500000	0.08095738347091674	0.07455256405156852	0.4482296334695542	0.19897568277269778	0.2235618379489114	0.23331136041519215	0.09759630943024761	0.07290527711914496	0.10350071424860584	0.27006692548258715	0.021642855551125606	0.037436843025451486
chr3	115500000	116000000	0.13650421195144655	0.10704552469977736	0.6892088396524545	0.48227211074225457	0.5298994686167738	0.6217143471180426	0.1742201711558718	0.29144989236648183	0.18053911635232534	0.3476693608150948	0.0008225267190085572	0.006579887493034666
chr3	116000000	116500000	0.06562235454559326	0.06144394727691263	0.4417726662354881	0.10403887997695227	0.06151004730314027	0.10707917353385801	0.17047437646858138	0.26694562665596144	0.17886943526409932	0.39152203263296737	0.013928924963450823	0.007034896263443223
chr3	116500000	117000000	0.03679743961486817	0.03243517404318601	0.2630874532770029	0.16945290125814824	0.27723734974668873	0.09885467833701328	0.18253336805871523	0.12082772474431436	0.12635614686250526	0.442681757135903	0.09629394472372044	0.11004756526637667
chr3	117000000	117500000	0.045995911646270746	0.049297939825192094	0.34443334952025983	0.023039276827178906	0.0919052212655511	0.07002046228798674	0.12035853213138774	0.14810781284529875	0.10677807344687106	0.35384099640785777	0.0012722036375442487	0.0018902506957711406
chr3	117500000	118000000	0.0712223214996338	0.06872861144015192	0.487693246297428	0.05776998145405576	0.14174705667680798	0.03326511336563538	0.11573056011238483	0.16480372544303235	0.08150331688959911	0.42306058766248744	0.0006455971491970732	0.0007010317104364089
chr3	118000000	118500000	0.09723055402832032	0.09542171806783974	0.504313562309582	0.23950690192004914	0.4360161478967231	0.20300421312166303	0.09595941880694302	0.07775977024444564	0.03481945114474826	0.33792889671660636	0.001832999698889182	0.002774626143092102
chr3	118500000	119000000	0.1540842183303833	0.1416053028576374	0.754879427722675	0.4285665936442185	0.12762098942850847	0.6890033907189218	0.08162039580649559	0.06899204506714672	0.05952071719966593	0.20635213163012994	0.00034118825499542427	0.0005623804660397907
chr3	119000000	119500000	0.15436573406219484	0.13216999506092073	0.720840559392277	0.4220149888235718	0.36882253062444287	0.7669150542964263	0.0910560918104191	0.045865957002789615	0.08606322475733902	0.24006147193201577	4.651572299516592e-05	6.060800588751111e-05
chr3	119500000	120000000	0.11982519080657959	0.10328335217380524	0.6440329135777286	0.30096817068687454	0.36559859132740435	0.4266994154860726	0.15300387163266269	0.23948988538349383	0.15159760676754525	0.30338793650929524	0.02810928265749895	0.08783389677305804
chr3	120000000	120500000	0.06796903337287903	0.0639804393169582	0.4356873985148177	0.1083711006691063	0.3030873716281684	0.06349830910503088	0.11300518119777334	0.1182950454658396	0.13081328249454177	0.36087684507156	0.00039291028688579307	0.000621969969413615
chr3	120500000	121000000	0.11753266363639832	0.10461398447939753	0.6673539711686887	0.354612993706001	0.36702565322213393	0.7877500766026972	0.14434939650391088	0.11853590269703003	0.1405353144679214	0.3593862534771431	0.0005530531209477636	0.0006340441796470059
chr3	121000000	121500000	0.0729564225610733	0.06863975385671854	0.40620814869334065	0.17709699885060837	0.34913684677786605	0.1242630174004589	0.17357512775791054	0.22896061922458316	0.11253165423357929	0.3521066208122068	0.2133244474348763	0.19455240228053025
chr3	121500000	122000000	0.06800185047721863	0.06503420421011001	0.3948148018742278	0.30009347735861597	0.157687203125	0.2650667694082381	0.18110652363224222	0.14676928077792883	0.08361727089745108	0.3735963461491655	0.008455649452522153	0.017142676997398684
chr3	122000000	122500000	0.017570062314987183	0.021455507646106185	0.1924040996890327	0.10079900697814127	0.1193063874648162	0.28130965774409417	0.19805290429371533	0.27191958465139987	0.2595570226812395	0.45505670442981255	0.10497820514854057	0.11864047096110499
chr3	122500000	123000000	0.05091613657360077	0.05411580851781368	0.38275750134608844	0.09786413012512063	0.2289195305039338	0.17493419909213187	0.18630016414534442	0.25361728181716603	0.18719573045559762	0.43780509956694813	0.13770749388127249	0.12359256411375302
chr3	123000000	123500000	0.07997938483352661	0.07455358083671332	0.4578282817615838	0.24628326354338498	0.24351718596396357	0.20475046254987794	0.15840631987874193	0.18859427938460724	0.19291445112912986	0.40032017618914345	0.0185676051852195	0.021685583388791296
chr3	123500000	124000000	0.16842742796401977	0.1317884727449119	0.7608974253038887	0.4443227000744878	0.5576932842705992	0.5376890608473928	0.12523641186970413	0.1323927641715404	0.062020952030066294	0.28625388736501556	0.004806513993597177	0.004543763741170251
chr3	124000000	124500000	0.11821398383178712	0.09934758614379167	0.605624819993089	0.26356582745677526	0.36830297898418723	0.3130299340901252	0.0868056150622127	0.08664982516907944	0.0667141420586069	0.2513358399838703	0.0006724468464386024	0.0008295297001188174
